trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_871,intermediate_case2,intermediate_case2/3_12_871.txt,3,B,"[[6, 6], [4, 6], [1, 11]]","[125, 123, 240]","[[6, 9], [5, 1], [6, 5]]","[197, 4, 101]","[[8, 6], [5, 3], [6, 6]]","[127, 52, 125]","[[7, 8], [6, 2], [7, 5]]","[174, 29, 102]"
3_12_872,intermediate_case2,intermediate_case2/3_12_872.txt,3,A,"[[12, 12], [3, 3], [8, 8]]","[275, 50, 175]","[[12, 8], [6, 6], [8, 1]]","[179, 125, 7]","[[12, 10], [4, 5], [8, 6]]","[227, 99, 127]","[[12, 12], [3, 2], [8, 7]]","[275, 26, 151]"
3_12_874,intermediate_case2,intermediate_case2/3_12_874.txt,3,D,"[[6, 6], [9, 9], [5, 10]]","[125, 200, 220]","[[5, 3], [8, 6], [7, 5]]","[52, 127, 102]","[[4, 2], [7, 7], [6, 5]]","[27, 150, 101]","[[5, 1], [8, 7], [7, 4]]","[4, 151, 78]"
3_12_875,intermediate_case2,intermediate_case2/3_12_875.txt,3,C,"[[10, 3], [6, 6], [4, 2]]","[57, 125, 27]","[[9, 3], [4, 6], [7, 5]]","[56, 123, 102]","[[10, 4], [6, 5], [8, 5]]","[81, 101, 103]","[[9, 3], [5, 6], [7, 5]]","[56, 124, 102]"
3_12_876,intermediate_case2,intermediate_case2/3_12_876.txt,3,C,"[[8, 3], [2, 7], [6, 6]]","[55, 145, 125]","[[8, 1], [2, 9], [5, 5]]","[7, 193, 100]","[[9, 1], [1, 4], [5, 3]]","[8, 72, 52]","[[8, 1], [2, 5], [5, 3]]","[7, 97, 52]"
3_12_877,intermediate_case2,intermediate_case2/3_12_877.txt,3,D,"[[6, 6], [5, 9], [11, 10]]","[125, 196, 226]","[[10, 7], [6, 4], [8, 6]]","[153, 77, 127]","[[7, 4], [6, 3], [7, 4]]","[78, 53, 78]","[[6, 5], [6, 4], [6, 5]]","[101, 77, 101]"
3_12_878,intermediate_case2,intermediate_case2/3_12_878.txt,3,D,"[[10, 2], [6, 6], [6, 12]]","[33, 125, 269]","[[10, 2], [9, 9], [10, 7]]","[33, 200, 153]","[[9, 1], [10, 6], [10, 4]]","[8, 129, 81]","[[10, 1], [9, 6], [10, 4]]","[9, 128, 81]"
3_12_879,intermediate_case2,intermediate_case2/3_12_879.txt,3,D,"[[3, 5], [8, 12], [6, 6]]","[98, 271, 125]","[[1, 5], [9, 11], [5, 8]]","[96, 248, 172]","[[2, 6], [6, 11], [4, 9]]","[121, 245, 195]","[[3, 7], [7, 10], [5, 9]]","[146, 222, 196]"
3_12_88,intermediate_case2,intermediate_case2/3_12_88.txt,3,A,"[[6, 6], [5, 9], [6, 8]]","[125, 196, 173]","[[6, 6], [8, 7], [11, 7]]","[125, 151, 154]","[[7, 6], [9, 6], [8, 6]]","[126, 128, 127]","[[6, 5], [6, 9], [6, 7]]","[101, 197, 149]"
3_12_880,intermediate_case2,intermediate_case2/3_12_880.txt,3,C,"[[6, 6], [8, 1], [3, 11]]","[125, 7, 242]","[[4, 7], [7, 3], [6, 6]]","[147, 54, 125]","[[2, 8], [10, 1], [6, 4]]","[169, 9, 77]","[[2, 7], [9, 1], [6, 4]]","[145, 8, 77]"
3_12_881,intermediate_case2,intermediate_case2/3_12_881.txt,3,D,"[[3, 12], [6, 6], [12, 4]]","[266, 125, 83]","[[5, 10], [5, 5], [7, 8]]","[220, 100, 174]","[[3, 10], [5, 7], [4, 9]]","[218, 148, 195]","[[4, 9], [6, 8], [5, 9]]","[195, 173, 196]"
3_12_884,intermediate_case2,intermediate_case2/3_12_884.txt,3,C,"[[3, 1], [6, 6], [7, 10]]","[2, 125, 222]","[[1, 1], [9, 5], [5, 5]]","[0, 104, 100]","[[3, 2], [12, 9], [8, 6]]","[26, 203, 127]","[[3, 1], [11, 8], [7, 5]]","[2, 178, 102]"
3_12_885,intermediate_case2,intermediate_case2/3_12_885.txt,3,C,"[[11, 5], [8, 12], [6, 6]]","[106, 271, 125]","[[9, 7], [9, 9], [9, 8]]","[152, 200, 176]","[[7, 7], [12, 8], [10, 8]]","[150, 179, 177]","[[7, 6], [12, 9], [10, 8]]","[126, 203, 177]"
3_12_888,intermediate_case2,intermediate_case2/3_12_888.txt,3,B,"[[8, 11], [10, 8], [6, 6]]","[247, 177, 125]","[[9, 12], [9, 7], [9, 10]]","[272, 152, 224]","[[8, 11], [8, 5], [8, 8]]","[247, 103, 175]","[[10, 12], [10, 7], [10, 10]]","[273, 153, 225]"
3_12_889,intermediate_case2,intermediate_case2/3_12_889.txt,3,C,"[[6, 6], [3, 3], [10, 11]]","[125, 50, 249]","[[5, 7], [2, 3], [5, 6]]","[148, 49, 124]","[[1, 7], [3, 4], [2, 6]]","[144, 74, 121]","[[2, 6], [2, 4], [2, 5]]","[121, 73, 97]"
3_12_89,intermediate_case2,intermediate_case2/3_12_89.txt,3,A,"[[8, 6], [9, 3], [9, 5]]","[127, 56, 104]","[[12, 6], [6, 6], [7, 10]]","[131, 125, 222]","[[9, 7], [7, 3], [8, 5]]","[152, 54, 103]","[[9, 5], [9, 2], [9, 4]]","[104, 32, 80]"
3_12_890,intermediate_case2,intermediate_case2/3_12_890.txt,3,B,"[[2, 3], [6, 6], [1, 3]]","[49, 125, 48]","[[1, 3], [5, 12], [3, 8]]","[48, 268, 170]","[[1, 3], [3, 9], [2, 6]]","[48, 194, 121]","[[1, 3], [5, 11], [3, 7]]","[48, 244, 146]"
3_12_892,intermediate_case2,intermediate_case2/3_12_892.txt,3,A,"[[4, 9], [8, 4], [6, 7]]","[195, 79, 149]","[[6, 6], [9, 6], [9, 3]]","[125, 128, 56]","[[8, 8], [7, 2], [8, 5]]","[175, 30, 103]","[[5, 9], [8, 3], [7, 6]]","[196, 55, 126]"
3_12_894,intermediate_case2,intermediate_case2/3_12_894.txt,3,C,"[[3, 1], [11, 5], [6, 6]]","[2, 106, 125]","[[6, 3], [10, 2], [8, 3]]","[53, 33, 55]","[[7, 2], [10, 2], [9, 2]]","[30, 33, 32]","[[6, 3], [11, 2], [9, 3]]","[53, 34, 56]"
3_12_895,intermediate_case2,intermediate_case2/3_12_895.txt,3,B,"[[6, 6], [7, 7], [10, 9]]","[125, 150, 201]","[[5, 4], [8, 4], [7, 4]]","[76, 79, 78]","[[5, 5], [9, 8], [7, 7]]","[100, 176, 150]","[[4, 4], [7, 5], [6, 5]]","[75, 102, 101]"
3_12_896,intermediate_case2,intermediate_case2/3_12_896.txt,3,A,"[[6, 1], [5, 6], [6, 3]]","[5, 124, 53]","[[7, 3], [6, 6], [2, 9]]","[54, 125, 193]","[[6, 3], [5, 9], [6, 6]]","[53, 196, 125]","[[6, 1], [4, 7], [5, 4]]","[5, 147, 76]"
3_12_897,intermediate_case2,intermediate_case2/3_12_897.txt,3,A,"[[2, 11], [2, 5], [2, 8]]","[241, 97, 169]","[[2, 8], [3, 6], [6, 6]]","[169, 122, 125]","[[1, 10], [1, 4], [1, 7]]","[216, 72, 144]","[[1, 10], [1, 5], [1, 8]]","[216, 96, 168]"
3_12_898,intermediate_case2,intermediate_case2/3_12_898.txt,3,A,"[[9, 5], [9, 8], [9, 7]]","[104, 176, 152]","[[6, 6], [3, 5], [5, 4]]","[125, 98, 76]","[[8, 7], [6, 5], [7, 6]]","[151, 101, 126]","[[9, 6], [8, 8], [9, 7]]","[128, 175, 152]"
3_12_899,intermediate_case2,intermediate_case2/3_12_899.txt,3,A,"[[11, 5], [11, 5], [11, 5]]","[106, 106, 106]","[[12, 6], [6, 6], [6, 11]]","[131, 125, 245]","[[11, 7], [10, 6], [11, 7]]","[154, 129, 154]","[[12, 5], [11, 6], [12, 6]]","[107, 130, 131]"
3_12_9,intermediate_case2,intermediate_case2/3_12_9.txt,3,C,"[[12, 6], [12, 10], [6, 6]]","[131, 227, 125]","[[10, 6], [11, 9], [11, 8]]","[129, 202, 178]","[[8, 5], [7, 11], [8, 8]]","[103, 246, 175]","[[9, 5], [8, 10], [9, 8]]","[104, 223, 176]"
3_12_90,intermediate_case2,intermediate_case2/3_12_90.txt,3,B,"[[5, 8], [8, 8], [6, 6]]","[172, 175, 125]","[[7, 9], [11, 7], [9, 8]]","[198, 154, 176]","[[4, 6], [10, 8], [7, 7]]","[123, 177, 150]","[[6, 8], [11, 6], [9, 7]]","[173, 130, 152]"
3_12_901,intermediate_case2,intermediate_case2/3_12_901.txt,3,B,"[[6, 6], [7, 12], [1, 11]]","[125, 270, 240]","[[10, 5], [6, 12], [8, 9]]","[105, 269, 199]","[[9, 4], [6, 12], [6, 9]]","[80, 269, 197]","[[10, 4], [5, 11], [8, 8]]","[81, 244, 175]"
3_12_903,intermediate_case2,intermediate_case2/3_12_903.txt,3,A,"[[4, 12], [3, 8], [4, 10]]","[267, 170, 219]","[[9, 12], [6, 5], [6, 6]]","[272, 101, 125]","[[6, 12], [4, 4], [5, 8]]","[269, 75, 172]","[[5, 11], [4, 8], [5, 10]]","[244, 171, 220]"
3_12_904,intermediate_case2,intermediate_case2/3_12_904.txt,3,A,"[[2, 6], [8, 7], [5, 7]]","[121, 151, 148]","[[6, 6], [8, 9], [9, 11]]","[125, 199, 248]","[[4, 7], [7, 10], [6, 9]]","[147, 222, 197]","[[3, 5], [8, 8], [6, 7]]","[98, 175, 149]"
3_12_906,intermediate_case2,intermediate_case2/3_12_906.txt,3,C,"[[1, 3], [2, 2], [6, 6]]","[48, 25, 125]","[[2, 1], [4, 6], [3, 4]]","[1, 123, 74]","[[2, 6], [2, 7], [2, 7]]","[121, 145, 145]","[[2, 5], [3, 8], [3, 7]]","[97, 170, 146]"
3_12_907,intermediate_case2,intermediate_case2/3_12_907.txt,3,C,"[[6, 6], [2, 5], [8, 3]]","[125, 97, 55]","[[8, 4], [1, 2], [5, 3]]","[79, 24, 52]","[[8, 3], [4, 6], [6, 5]]","[55, 123, 101]","[[9, 3], [3, 5], [6, 4]]","[56, 98, 77]"
3_12_908,intermediate_case2,intermediate_case2/3_12_908.txt,3,A,"[[12, 4], [10, 10], [12, 7]]","[83, 225, 155]","[[10, 2], [6, 6], [2, 4]]","[33, 125, 73]","[[11, 1], [7, 8], [7, 5]]","[10, 174, 102]","[[12, 5], [9, 9], [11, 7]]","[107, 200, 154]"
3_12_91,intermediate_case2,intermediate_case2/3_12_91.txt,3,C,"[[6, 6], [3, 4], [4, 12]]","[125, 74, 267]","[[4, 3], [4, 4], [4, 7]]","[51, 75, 147]","[[7, 4], [2, 3], [5, 4]]","[78, 49, 76]","[[7, 5], [3, 4], [5, 5]]","[102, 74, 100]"
3_12_910,intermediate_case2,intermediate_case2/3_12_910.txt,3,A,"[[6, 8], [4, 4], [5, 6]]","[173, 75, 124]","[[6, 6], [4, 1], [10, 11]]","[125, 3, 249]","[[7, 8], [6, 2], [7, 6]]","[174, 29, 126]","[[7, 9], [5, 3], [6, 6]]","[198, 52, 125]"
3_12_912,intermediate_case2,intermediate_case2/3_12_912.txt,3,C,"[[4, 6], [10, 3], [6, 6]]","[123, 57, 125]","[[2, 6], [11, 3], [7, 5]]","[121, 58, 102]","[[1, 5], [11, 3], [6, 4]]","[96, 58, 77]","[[1, 6], [12, 3], [6, 5]]","[120, 59, 101]"
3_12_913,intermediate_case2,intermediate_case2/3_12_913.txt,3,D,"[[6, 6], [6, 8], [6, 2]]","[125, 173, 29]","[[7, 6], [8, 8], [8, 7]]","[126, 175, 151]","[[6, 5], [6, 6], [6, 6]]","[101, 125, 125]","[[7, 4], [5, 6], [6, 5]]","[78, 124, 101]"
3_12_914,intermediate_case2,intermediate_case2/3_12_914.txt,3,C,"[[3, 4], [6, 6], [9, 4]]","[74, 125, 80]","[[5, 4], [7, 3], [6, 4]]","[76, 54, 77]","[[6, 7], [6, 1], [6, 4]]","[149, 5, 77]","[[5, 6], [7, 2], [6, 4]]","[124, 30, 77]"
3_12_916,intermediate_case2,intermediate_case2/3_12_916.txt,3,B,"[[6, 6], [10, 4], [1, 2]]","[125, 81, 24]","[[5, 5], [9, 3], [7, 4]]","[100, 56, 78]","[[5, 7], [8, 4], [6, 6]]","[148, 79, 125]","[[6, 5], [9, 4], [8, 5]]","[101, 80, 103]"
3_12_917,intermediate_case2,intermediate_case2/3_12_917.txt,3,B,"[[6, 3], [6, 6], [8, 11]]","[53, 125, 247]","[[7, 1], [3, 3], [5, 2]]","[6, 50, 28]","[[7, 2], [4, 4], [6, 6]]","[30, 75, 125]","[[6, 2], [2, 4], [4, 3]]","[29, 73, 51]"
3_12_918,intermediate_case2,intermediate_case2/3_12_918.txt,3,A,"[[10, 8], [7, 2], [9, 5]]","[177, 30, 104]","[[7, 5], [5, 6], [6, 6]]","[102, 124, 125]","[[7, 6], [8, 7], [8, 7]]","[126, 151, 151]","[[9, 7], [7, 3], [8, 5]]","[152, 54, 103]"
3_12_919,intermediate_case2,intermediate_case2/3_12_919.txt,3,C,"[[6, 6], [3, 3], [10, 3]]","[125, 50, 57]","[[2, 6], [4, 1], [5, 4]]","[121, 3, 76]","[[3, 5], [1, 4], [2, 5]]","[98, 72, 97]","[[2, 4], [1, 3], [1, 4]]","[73, 48, 72]"
3_12_920,intermediate_case2,intermediate_case2/3_12_920.txt,3,C,"[[8, 1], [6, 6], [1, 3]]","[7, 125, 48]","[[6, 2], [6, 6], [6, 4]]","[29, 125, 77]","[[6, 2], [8, 7], [7, 5]]","[29, 151, 102]","[[5, 1], [7, 8], [6, 5]]","[4, 174, 101]"
3_12_921,intermediate_case2,intermediate_case2/3_12_921.txt,3,C,"[[8, 10], [1, 2], [6, 6]]","[223, 24, 125]","[[8, 10], [4, 2], [6, 6]]","[223, 27, 125]","[[6, 9], [2, 1], [4, 5]]","[197, 1, 99]","[[5, 10], [1, 1], [3, 6]]","[220, 0, 122]"
3_12_922,intermediate_case2,intermediate_case2/3_12_922.txt,3,C,"[[6, 6], [3, 10], [8, 10]]","[125, 218, 223]","[[6, 6], [6, 11], [6, 9]]","[125, 245, 197]","[[8, 6], [4, 12], [6, 10]]","[127, 267, 221]","[[7, 6], [5, 12], [6, 10]]","[126, 268, 221]"
3_12_923,intermediate_case2,intermediate_case2/3_12_923.txt,3,A,"[[11, 2], [7, 8], [9, 5]]","[34, 174, 104]","[[8, 3], [6, 6], [7, 10]]","[55, 125, 222]","[[8, 2], [8, 7], [8, 5]]","[31, 151, 103]","[[10, 2], [8, 7], [9, 5]]","[33, 151, 104]"
3_12_924,intermediate_case2,intermediate_case2/3_12_924.txt,3,C,"[[10, 4], [7, 5], [6, 6]]","[81, 102, 125]","[[9, 5], [7, 6], [8, 6]]","[104, 126, 127]","[[8, 5], [7, 7], [8, 6]]","[103, 150, 127]","[[9, 5], [6, 7], [8, 6]]","[104, 149, 127]"
3_12_925,intermediate_case2,intermediate_case2/3_12_925.txt,3,B,"[[6, 6], [6, 11], [12, 8]]","[125, 245, 179]","[[10, 8], [9, 10], [10, 9]]","[177, 224, 201]","[[8, 10], [8, 12], [8, 12]]","[223, 271, 271]","[[11, 7], [9, 11], [10, 9]]","[154, 248, 201]"
3_12_926,intermediate_case2,intermediate_case2/3_12_926.txt,3,A,"[[11, 2], [12, 7], [12, 5]]","[34, 155, 107]","[[9, 1], [6, 6], [2, 5]]","[8, 125, 97]","[[12, 1], [8, 5], [7, 3]]","[11, 103, 54]","[[12, 3], [11, 6], [11, 5]]","[59, 130, 106]"
3_12_927,intermediate_case2,intermediate_case2/3_12_927.txt,3,C,"[[12, 7], [5, 6], [6, 6]]","[155, 124, 125]","[[11, 5], [5, 4], [8, 5]]","[106, 76, 103]","[[12, 6], [4, 5], [9, 6]]","[131, 99, 128]","[[12, 5], [4, 6], [9, 6]]","[107, 123, 128]"
3_12_928,intermediate_case2,intermediate_case2/3_12_928.txt,3,B,"[[6, 6], [3, 2], [10, 1]]","[125, 26, 9]","[[6, 12], [1, 2], [3, 7]]","[269, 24, 146]","[[5, 10], [1, 2], [5, 6]]","[220, 24, 124]","[[5, 11], [1, 1], [3, 6]]","[244, 0, 122]"
3_12_929,intermediate_case2,intermediate_case2/3_12_929.txt,3,D,"[[4, 8], [6, 6], [1, 5]]","[171, 125, 96]","[[1, 8], [5, 8], [3, 8]]","[168, 172, 170]","[[1, 10], [6, 6], [4, 8]]","[216, 125, 171]","[[1, 11], [5, 7], [3, 9]]","[240, 148, 194]"
3_12_93,intermediate_case2,intermediate_case2/3_12_93.txt,3,D,"[[2, 11], [7, 1], [6, 6]]","[241, 6, 125]","[[3, 12], [8, 3], [6, 8]]","[266, 55, 173]","[[1, 9], [7, 4], [4, 7]]","[192, 78, 147]","[[2, 10], [7, 5], [5, 8]]","[217, 102, 172]"
3_12_930,intermediate_case2,intermediate_case2/3_12_930.txt,3,D,"[[9, 6], [10, 8], [6, 6]]","[128, 177, 125]","[[8, 4], [11, 5], [10, 5]]","[79, 106, 105]","[[9, 1], [10, 2], [10, 2]]","[8, 33, 33]","[[8, 1], [10, 3], [9, 2]]","[7, 57, 32]"
3_12_931,intermediate_case2,intermediate_case2/3_12_931.txt,3,A,"[[10, 6], [6, 7], [8, 7]]","[129, 149, 151]","[[6, 6], [9, 6], [2, 10]]","[125, 128, 217]","[[8, 8], [9, 8], [7, 8]]","[175, 176, 174]","[[10, 5], [7, 6], [9, 6]]","[105, 126, 128]"
3_12_932,intermediate_case2,intermediate_case2/3_12_932.txt,3,C,"[[4, 9], [6, 6], [10, 8]]","[195, 125, 177]","[[4, 11], [8, 3], [6, 7]]","[243, 55, 149]","[[3, 12], [8, 2], [6, 8]]","[266, 31, 173]","[[4, 12], [8, 1], [6, 7]]","[267, 7, 149]"
3_12_933,intermediate_case2,intermediate_case2/3_12_933.txt,3,D,"[[10, 8], [1, 6], [6, 6]]","[177, 120, 125]","[[9, 10], [1, 6], [5, 8]]","[224, 120, 172]","[[7, 11], [2, 6], [5, 9]]","[246, 121, 196]","[[8, 12], [1, 5], [5, 9]]","[271, 96, 196]"
3_12_934,intermediate_case2,intermediate_case2/3_12_934.txt,3,B,"[[6, 6], [5, 2], [9, 10]]","[125, 28, 224]","[[5, 8], [4, 1], [5, 5]]","[172, 3, 100]","[[8, 7], [6, 1], [7, 5]]","[151, 5, 102]","[[5, 7], [5, 2], [5, 5]]","[148, 28, 100]"
3_12_935,intermediate_case2,intermediate_case2/3_12_935.txt,3,B,"[[6, 9], [6, 6], [6, 12]]","[197, 125, 269]","[[8, 11], [4, 8], [6, 10]]","[247, 171, 221]","[[7, 12], [5, 9], [6, 11]]","[270, 196, 245]","[[8, 12], [5, 7], [7, 10]]","[271, 148, 222]"
3_12_936,intermediate_case2,intermediate_case2/3_12_936.txt,3,A,"[[4, 11], [3, 8], [4, 10]]","[243, 170, 219]","[[3, 11], [4, 7], [6, 6]]","[242, 147, 125]","[[8, 12], [2, 9], [5, 11]]","[271, 193, 244]","[[5, 11], [4, 8], [5, 10]]","[244, 171, 220]"
3_12_937,intermediate_case2,intermediate_case2/3_12_937.txt,3,D,"[[6, 6], [9, 8], [10, 8]]","[125, 176, 177]","[[8, 7], [6, 9], [7, 8]]","[151, 197, 174]","[[6, 5], [8, 10], [7, 8]]","[101, 223, 174]","[[5, 4], [8, 9], [7, 7]]","[76, 199, 150]"
3_12_939,intermediate_case2,intermediate_case2/3_12_939.txt,3,C,"[[10, 7], [1, 4], [6, 6]]","[153, 72, 125]","[[10, 6], [2, 3], [6, 5]]","[129, 49, 101]","[[11, 6], [2, 2], [7, 4]]","[130, 25, 78]","[[12, 5], [3, 3], [8, 4]]","[107, 50, 79]"
3_12_940,intermediate_case2,intermediate_case2/3_12_940.txt,3,D,"[[6, 6], [3, 5], [6, 2]]","[125, 98, 29]","[[6, 2], [2, 4], [4, 3]]","[29, 73, 51]","[[6, 3], [3, 1], [5, 2]]","[53, 2, 28]","[[5, 2], [2, 1], [4, 1]]","[28, 1, 3]"
3_12_941,intermediate_case2,intermediate_case2/3_12_941.txt,3,C,"[[1, 8], [6, 6], [10, 9]]","[168, 125, 201]","[[2, 8], [8, 8], [5, 8]]","[169, 175, 172]","[[3, 11], [9, 10], [6, 11]]","[242, 224, 245]","[[2, 10], [8, 10], [5, 10]]","[217, 223, 220]"
3_12_942,intermediate_case2,intermediate_case2/3_12_942.txt,3,B,"[[8, 7], [4, 11], [6, 6]]","[151, 243, 125]","[[9, 12], [6, 12], [8, 12]]","[272, 269, 271]","[[9, 10], [6, 10], [8, 10]]","[224, 221, 223]","[[10, 12], [5, 11], [8, 12]]","[273, 244, 271]"
3_12_943,intermediate_case2,intermediate_case2/3_12_943.txt,3,B,"[[6, 6], [9, 10], [3, 9]]","[125, 224, 194]","[[7, 9], [10, 9], [9, 9]]","[198, 201, 200]","[[6, 8], [10, 10], [8, 9]]","[173, 225, 199]","[[6, 8], [9, 8], [8, 8]]","[173, 176, 175]"
3_12_945,intermediate_case2,intermediate_case2/3_12_945.txt,3,C,"[[10, 11], [5, 5], [6, 6]]","[249, 100, 125]","[[8, 12], [6, 5], [7, 9]]","[271, 101, 198]","[[11, 12], [8, 7], [10, 10]]","[274, 151, 225]","[[11, 12], [7, 7], [9, 10]]","[274, 150, 224]"
3_12_946,intermediate_case2,intermediate_case2/3_12_946.txt,3,D,"[[6, 6], [6, 4], [11, 5]]","[125, 77, 106]","[[7, 6], [8, 1], [8, 4]]","[126, 7, 79]","[[9, 7], [9, 2], [9, 5]]","[152, 32, 104]","[[8, 7], [8, 3], [8, 5]]","[151, 55, 103]"
3_12_947,intermediate_case2,intermediate_case2/3_12_947.txt,3,A,"[[8, 10], [5, 4], [7, 7]]","[223, 76, 150]","[[8, 7], [6, 6], [12, 11]]","[151, 125, 251]","[[9, 7], [6, 7], [8, 7]]","[152, 149, 151]","[[9, 10], [5, 5], [7, 8]]","[224, 100, 174]"
3_12_948,intermediate_case2,intermediate_case2/3_12_948.txt,3,A,"[[5, 2], [4, 11], [5, 7]]","[28, 243, 148]","[[3, 6], [2, 10], [6, 6]]","[122, 217, 125]","[[2, 4], [1, 12], [2, 8]]","[73, 264, 169]","[[4, 2], [3, 11], [4, 7]]","[27, 242, 147]"
3_12_949,intermediate_case2,intermediate_case2/3_12_949.txt,3,C,"[[6, 6], [6, 1], [11, 7]]","[125, 5, 154]","[[5, 6], [8, 1], [7, 3]]","[124, 7, 54]","[[3, 6], [9, 1], [6, 3]]","[122, 8, 53]","[[2, 5], [8, 1], [5, 3]]","[97, 7, 52]"
3_12_95,intermediate_case2,intermediate_case2/3_12_95.txt,3,B,"[[9, 4], [6, 6], [1, 9]]","[80, 125, 192]","[[9, 5], [11, 10], [10, 8]]","[104, 226, 177]","[[8, 6], [8, 6], [6, 6]]","[127, 127, 125]","[[10, 4], [10, 9], [10, 7]]","[81, 201, 153]"
3_12_950,intermediate_case2,intermediate_case2/3_12_950.txt,3,B,"[[9, 6], [6, 6], [12, 4]]","[128, 125, 83]","[[11, 12], [7, 5], [9, 9]]","[274, 102, 200]","[[11, 11], [4, 5], [8, 8]]","[250, 99, 175]","[[10, 11], [6, 5], [8, 8]]","[249, 101, 175]"
3_12_951,intermediate_case2,intermediate_case2/3_12_951.txt,3,B,"[[2, 2], [12, 6], [6, 6]]","[25, 131, 125]","[[3, 3], [12, 6], [8, 5]]","[50, 131, 103]","[[1, 3], [11, 5], [6, 4]]","[48, 106, 77]","[[2, 4], [11, 6], [7, 5]]","[73, 130, 102]"
3_12_952,intermediate_case2,intermediate_case2/3_12_952.txt,3,C,"[[6, 6], [11, 7], [1, 8]]","[125, 154, 168]","[[4, 4], [10, 7], [6, 6]]","[75, 153, 125]","[[3, 1], [12, 6], [8, 3]]","[2, 131, 55]","[[4, 1], [11, 6], [8, 3]]","[3, 130, 55]"
3_12_955,intermediate_case2,intermediate_case2/3_12_955.txt,3,B,"[[6, 6], [9, 4], [4, 2]]","[125, 80, 27]","[[4, 9], [12, 5], [8, 7]]","[195, 107, 151]","[[4, 7], [10, 7], [7, 7]]","[147, 153, 150]","[[4, 8], [11, 6], [8, 7]]","[171, 130, 151]"
3_12_956,intermediate_case2,intermediate_case2/3_12_956.txt,3,D,"[[5, 11], [6, 6], [11, 8]]","[244, 125, 178]","[[5, 12], [5, 4], [6, 9]]","[268, 76, 197]","[[5, 11], [3, 2], [4, 7]]","[244, 26, 147]","[[6, 12], [4, 2], [5, 7]]","[269, 27, 148]"
3_12_957,intermediate_case2,intermediate_case2/3_12_957.txt,3,B,"[[11, 4], [4, 5], [6, 6]]","[82, 99, 125]","[[11, 4], [7, 8], [9, 6]]","[82, 174, 128]","[[10, 5], [8, 8], [9, 7]]","[105, 175, 152]","[[11, 3], [6, 9], [9, 6]]","[58, 197, 128]"
3_12_959,intermediate_case2,intermediate_case2/3_12_959.txt,3,A,"[[9, 2], [8, 2], [9, 2]]","[32, 31, 32]","[[6, 2], [6, 6], [2, 6]]","[29, 125, 121]","[[11, 3], [4, 3], [7, 3]]","[58, 51, 54]","[[10, 3], [7, 2], [9, 3]]","[57, 30, 56]"
3_12_96,intermediate_case2,intermediate_case2/3_12_96.txt,3,C,"[[2, 4], [10, 9], [6, 6]]","[73, 201, 125]","[[3, 3], [10, 9], [7, 6]]","[50, 201, 126]","[[2, 5], [12, 8], [7, 7]]","[97, 179, 150]","[[3, 5], [11, 7], [7, 6]]","[98, 154, 126]"
3_12_960,intermediate_case2,intermediate_case2/3_12_960.txt,3,D,"[[4, 9], [9, 7], [6, 6]]","[195, 152, 125]","[[3, 8], [6, 5], [5, 7]]","[170, 101, 148]","[[1, 6], [6, 8], [4, 7]]","[120, 173, 147]","[[1, 7], [6, 9], [3, 8]]","[144, 197, 170]"
3_12_962,intermediate_case2,intermediate_case2/3_12_962.txt,3,A,"[[5, 1], [4, 2], [5, 1]]","[4, 27, 4]","[[2, 1], [6, 6], [11, 6]]","[1, 125, 130]","[[3, 1], [6, 1], [6, 1]]","[2, 5, 5]","[[4, 1], [4, 1], [4, 1]]","[3, 3, 3]"
3_12_963,intermediate_case2,intermediate_case2/3_12_963.txt,3,A,"[[12, 3], [9, 4], [11, 4]]","[59, 80, 82]","[[11, 6], [11, 9], [6, 6]]","[130, 202, 125]","[[12, 2], [11, 7], [11, 5]]","[35, 154, 106]","[[11, 2], [9, 5], [10, 4]]","[34, 104, 81]"
3_12_964,intermediate_case2,intermediate_case2/3_12_964.txt,3,D,"[[6, 6], [11, 5], [10, 9]]","[125, 106, 201]","[[3, 5], [8, 5], [6, 5]]","[98, 103, 101]","[[2, 6], [9, 6], [6, 6]]","[121, 128, 125]","[[1, 5], [10, 7], [6, 6]]","[96, 153, 125]"
3_12_965,intermediate_case2,intermediate_case2/3_12_965.txt,3,D,"[[10, 11], [6, 6], [8, 6]]","[249, 125, 127]","[[12, 9], [2, 4], [7, 7]]","[203, 73, 150]","[[13, 9], [4, 6], [9, 7]]","[204, 123, 152]","[[12, 8], [3, 5], [8, 7]]","[179, 98, 151]"
3_12_966,intermediate_case2,intermediate_case2/3_12_966.txt,3,A,"[[12, 5], [12, 8], [12, 7]]","[107, 179, 155]","[[12, 7], [12, 11], [6, 6]]","[155, 251, 125]","[[12, 3], [11, 12], [11, 8]]","[59, 274, 178]","[[11, 6], [11, 9], [11, 8]]","[130, 202, 178]"
3_12_967,intermediate_case2,intermediate_case2/3_12_967.txt,3,B,"[[6, 6], [12, 4], [10, 9]]","[125, 83, 201]","[[9, 5], [11, 5], [10, 5]]","[104, 106, 105]","[[7, 8], [10, 4], [9, 6]]","[174, 81, 128]","[[8, 5], [10, 4], [9, 5]]","[103, 81, 104]"
